學期,學號,取得學分,操行,班排百分比,就學現況,入學身分,入學方式,畢業方式,身心狀況,原住民,新住民,新住民(國籍),入學年,名單中
110-1,11028***,18,81,0.68,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,18,82,0.72,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,18,85,0.76,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,16,82,0.8,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,18,82,0.84,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,18,80,0.88,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,14,82,0.92,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,14,79,0.96,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11028***,12,82,1,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,87,0.020408163,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,90,0.040816327,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,91,0.06122449,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.081632653,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,89,0.102040816,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,85,0.12244898,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,90,0.142857143,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.163265306,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,87,0.183673469,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,90,0.204081633,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.224489796,,一般生,獨招,肄業,正常,無,無,,110,一般生
110-1,11026***,16,82,0.244897959,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,87,0.265306122,,一般生,獨招,肄業,正常,無,無,,110,一般生
110-1,11026***,16,84,0.285714286,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,90,0.306122449,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,87,0.326530612,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,84,0.346938776,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.367346939,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,87,0.387755102,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,84,0.408163265,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.428571429,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,8,82,0.448979592,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,90,0.469387755,,一般生,獨招,一般,正常,無,新住民,印尼,110,一般生
110-1,11026***,16,87,0.489795918,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,88,0.510204082,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.530612245,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.551020408,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,4,82,0.571428571,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,82,0.591836735,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.591836735,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.632653061,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,16,88,0.653061224,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,87,0.693877551,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.714285714,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.734693878,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,12,84,0.755102041,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.775510204,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.795918367,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.816326531,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,14,82,0.836734694,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,12,82,0.857142857,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,10,82,0.87755102,,一般生,獨招,肄業,正常,無,無,,110,一般生
110-1,11026***,12,82,0.897959184,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,10,82,0.93877551,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,10,82,0.959183673,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,11026***,8,82,0.979591837,,一般生,獨招,一般,正常,無,無,,110,一般生
110-1,10721***,16,87,0.018518519,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,90,0.037037037,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,18,82,0.055555556,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,18,85,0.074074074,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,18,95,0.092592593,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,18,82,0.111111111,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.12962963,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.148148148,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,89,0.166666667,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,87,0.185185185,,一般生,進修部應屆高中生獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.203703704,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,83,0.222222222,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,87,0.240740741,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,87,0.259259259,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.277777778,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,90,0.296296296,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,14,86,0.314814815,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,87,0.333333333,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.351851852,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.37037037,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.37037037,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.407407407,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,82,0.425925926,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,87,0.444444444,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,83,0.462962963,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,82,0.481481481,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10729***,16,84,0.5,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10621***,22,87,0.518518519,,一般生,獨招,一般,正常,無,無,,106,一般生
110-1,10721***,20,85,0.537037037,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,85,0.555555556,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10720***,16,87,0.574074074,,一般生,聯合分發,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.592592593,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,84,0.611111111,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10720***,20,87,0.62962963,,一般生,聯合分發,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.648148148,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,83,0.666666667,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.685185185,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,85,0.703703704,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10729***,16,85,0.722222222,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,82,0.740740741,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,21,84,0.759259259,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.777777778,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,18,82,0.796296296,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,14,82,0.814814815,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10725***,16,82,0.833333333,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.833333333,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.833333333,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,84,0.888888889,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.907407407,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,18,82,0.925925926,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,82,0.944444444,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,14,82,0.962962963,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,95,0.018867925,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,90,0.037735849,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,89,0.056603774,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,87,0.075471698,,一般生,轉學,,正常,原住民,無,,107,一般生
110-1,10721***,16,87,0.094339623,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.113207547,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,90,0.132075472,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,91,0.150943396,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.169811321,,一般生,獨招,一般,正常,原住民,無,,107,一般生
110-1,10721***,16,87,0.188679245,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.188679245,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.226415094,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,90,0.245283019,,一般生,獨招,一般,正常,原住民,無,,107,一般生
110-1,10721***,16,90,0.264150943,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.283018868,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.283018868,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.320754717,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.339622642,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.358490566,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,89,0.377358491,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,20,87,0.396226415,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.41509434,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.433962264,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.452830189,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.471698113,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.490566038,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.509433962,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.528301887,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.547169811,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.566037736,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,20,87,0.58490566,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,89,0.603773585,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.622641509,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,10,89,0.641509434,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,16,87,0.660377358,,一般生,獨招,一般,身障,無,無,,107,一般生
110-1,10721***,18,87,0.679245283,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.698113208,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.716981132,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.735849057,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,14,87,0.754716981,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.773584906,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.79245283,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.811320755,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10729***,16,87,0.830188679,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,10,87,0.849056604,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.867924528,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,16,87,0.886792453,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10621***,14,85,0.905660377,,一般生,獨招,一般,正常,無,無,,106,一般生
110-1,10721***,14,87,0.924528302,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10721***,8,85,0.943396226,,一般生,進修部應屆高中生獨招,一般,正常,無,無,,107,一般生
110-1,10729***,12,87,0.962264151,,一般生,轉學,,正常,無,無,,107,一般生
110-1,10721***,4,85,0.981132075,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10821***,16,82,0.023255814,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,84,0.046511628,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10820***,16,84,0.069767442,,一般生,甄選入學,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.093023256,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.11627907,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.139534884,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,92,0.162790698,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,88,0.186046512,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10829***,16,82,0.209302326,,一般生,轉學,,正常,無,無,,108,一般生
110-1,10821***,16,82,0.23255814,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,84,0.255813953,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.279069767,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.302325581,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.325581395,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,20,82,0.348837209,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10829***,18,82,0.372093023,,一般生,轉學,,正常,無,無,,108,一般生
110-1,10821***,16,84,0.395348837,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,18,82,0.418604651,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.441860465,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.465116279,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.488372093,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,92,0.511627907,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10721***,14,82,0.534883721,,一般生,獨招,一般,正常,無,無,,107,一般生
110-1,10821***,16,82,0.558139535,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.581395349,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.604651163,,一般生,獨招,肄業,正常,無,無,,108,一般生
110-1,10829***,14,82,0.627906977,,一般生,轉學,,正常,無,無,,108,一般生
110-1,10821***,14,82,0.651162791,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,16,82,0.674418605,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.697674419,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.720930233,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.744186047,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.76744186,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.790697674,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.813953488,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,82,0.837209302,,一般生,獨招,一般,正常,無,無,,108,一般生
110-1,10821***,14,84,0.860465116,,一般生,獨招,一般,正常,無,無,,108,一般生
