type,time,year,month,date,breau,station,lat,lon
汽車竊盜,1060626,106,6,26,楊梅分局,新屋所,24.9844923,121.1094278
汽車竊盜,1060626,106,6,26,大園分局,新坡所,NA,NA
汽車竊盜,1060625,106,6,25,楊梅分局,楊梅所,24.9374587,121.1428692
汽車竊盜,1060623,106,6,23,平鎮分局,北勢所,24.9403508,121.2187712
汽車竊盜,1060623,106,6,23,龜山分局,大華所,25.0510817,121.3636367
汽車竊盜,1060620,106,6,20,楊梅分局,楊梅所,24.903438,121.127201
汽車竊盜,1060620,106,6,20,桃園分局,大樹所,24.9845663,121.3128774
汽車竊盜,1060618,106,6,18,龍潭分局,石門所,24.8386295,121.2341451
汽車竊盜,1060617,106,6,17,龍潭分局,聖亭所,24.8834369,121.211422
汽車竊盜,1060617,106,6,17,中壢分局,普仁所,24.9506092,121.2371469
汽車竊盜,1060613,106,6,13,平鎮分局,北勢所,24.947511,121.217197
汽車竊盜,1060612,106,6,12,中壢分局,普仁所,24.9438941,121.247631
汽車竊盜,1060612,106,6,12,大園分局,草漯所,25.0498546,121.1172268
汽車竊盜,1060609,106,6,9,龍潭分局,中興所,24.8671686,121.2310062
汽車竊盜,1060608,106,6,8,大溪分局,圳頂所,24.8974614,121.2760056
汽車竊盜,1060607,106,6,7,楊梅分局,楊梅所,24.8962875,121.1382351
汽車竊盜,1060607,106,6,7,平鎮分局,宋屋所,24.9483437,121.2102846
汽車竊盜,1060606,106,6,6,中壢分局,龍興所,24.9381149,121.23147
汽車竊盜,1060606,106,6,6,中壢分局,仁愛所,24.94314,121.2499464
汽車竊盜,1060605,106,6,5,平鎮分局,建安所,24.9270682,121.2219991
汽車竊盜,1060604,106,6,4,楊梅分局,草湳所,24.9119905,121.177822
汽車竊盜,1060604,106,6,4,蘆竹分局,外社所,25.1154269,121.2605583
汽車竊盜,1060603,106,6,3,大溪分局,圳頂所,24.8964762,121.2782291
汽車竊盜,1060603,106,6,3,大溪分局,圳頂所,24.9219061,121.2936659
汽車竊盜,1060602,106,6,2,平鎮分局,龍岡所,24.9239088,121.2354403
汽車竊盜,1060531,106,5,31,楊梅分局,幼獅所,24.9372085,121.1670341
汽車竊盜,1060530,106,5,30,龍潭分局,龍潭所,24.8408164,121.2110316
汽車竊盜,1060530,106,5,30,中壢分局,文化所,24.97833,121.2544462
汽車竊盜,1060529,106,5,29,中壢分局,仁愛所,24.9394835,121.2536631
汽車竊盜,1060528,106,5,28,龍潭分局,聖亭所,24.8845389,121.2122055
汽車竊盜,1060528,106,5,28,中壢分局,普仁所,24.9532715,121.2365572
汽車竊盜,1060528,106,5,28,中壢分局,中福所,24.9869442,121.2299802
汽車竊盜,1060526,106,5,26,大園分局,草漯所,25.0538999,121.1229493
汽車竊盜,1060524,106,5,24,桃園分局,中路所,24.9893136,121.2905215
汽車竊盜,1060524,106,5,24,龜山分局,迴龍所,25.018324,121.4070306
汽車竊盜,1060524,106,5,24,龜山分局,大埔所,25.0563636,121.3809518
汽車竊盜,1060522,106,5,22,大溪分局,三元所,24.878564,121.266463
汽車竊盜,1060522,106,5,22,大溪分局,中新所,24.9274348,121.3196953
汽車竊盜,1060521,106,5,21,楊梅分局,幼獅所,24.9358825,121.1628053
汽車竊盜,1060520,106,5,20,龍潭分局,石門所,24.8351468,121.2458777
汽車竊盜,1060519,106,5,19,大溪分局,圳頂所,24.910234,121.280929
汽車竊盜,1060519,106,5,19,八德分局,八德所,24.9264036,121.2834587
汽車竊盜,1060519,106,5,19,八德分局,四維所,24.9534034,121.3071043
汽車竊盜,1060518,106,5,18,中壢分局,自強所,24.9721622,121.2636987
汽車竊盜,1060518,106,5,18,中壢分局,青埔所,25.0106973,121.2010694
汽車竊盜,1060518,106,5,18,龜山分局,坪頂所,25.0424211,121.3540608
汽車竊盜,1060517,106,5,17,楊梅分局,幼獅所,24.9202179,121.1696457
汽車竊盜,1060516,106,5,16,中壢分局,普仁所,24.9491684,121.2314616
汽車竊盜,1060516,106,5,16,中壢分局,大崙所,24.9584756,121.167319
汽車竊盜,1060514,106,5,14,大溪分局,圳頂所,24.8998785,121.256338
汽車竊盜,1060512,106,5,12,楊梅分局,草湳所,24.9109889,121.1785488
汽車竊盜,1060511,106,5,11,大溪分局,圳頂所,24.9106574,121.2841842
汽車竊盜,1060511,106,5,11,大園分局,埔心所,25.0576291,121.2120683
汽車竊盜,1060510,106,5,10,龍潭分局,中興所,24.8722296,121.237715
汽車竊盜,1060510,106,5,10,大園分局,埔心所,25.0576291,121.2120683
汽車竊盜,1060508,106,5,8,龍潭分局,中興所,24.8747334,121.2326333
汽車竊盜,1060508,106,5,8,中壢分局,龍興所,24.9371304,121.2544153
汽車竊盜,1060508,106,5,8,龜山分局,迴龍所,25.0185279,121.4066246
汽車竊盜,1060508,106,5,8,大園分局,大園所,25.0558968,121.1984665
汽車竊盜,1060507,106,5,7,平鎮分局,平鎮所,24.8923305,121.2026524
汽車竊盜,1060506,106,5,6,楊梅分局,楊梅所,24.9096675,121.1530774
汽車竊盜,1060506,106,5,6,平鎮分局,北勢所,24.9413776,121.2244353
汽車竊盜,1060506,106,5,6,楊梅分局,富岡所,24.9477354,121.0872042
汽車竊盜,1060506,106,5,6,中壢分局,普仁所,24.9589268,121.2365049
汽車竊盜,1060504,106,5,4,楊梅分局,草湳所,24.9074995,121.1818802
汽車竊盜,1060504,106,5,4,中壢分局,文化所,24.9725723,121.2457379
汽車竊盜,1060503,106,5,3,龍潭分局,石門所,24.8247055,121.2382898
汽車竊盜,1060503,106,5,3,平鎮分局,平鎮所,24.8962457,121.2083896
汽車竊盜,1060501,106,5,1,中壢分局,普仁所,24.9543283,121.2441428
汽車竊盜,1060427,106,4,27,楊梅分局,楊梅所,24.9099088,121.1526395
汽車竊盜,1060426,106,4,26,楊梅分局,草湳所,24.9076643,121.1709634
汽車竊盜,1060425,106,4,25,八德分局,八德所,24.9418178,121.2975227
汽車竊盜,1060425,106,4,25,楊梅分局,草湳所,24.9103496,121.1766709
汽車竊盜,1060424,106,4,24,中壢分局,興國所,24.9792441,121.217362
汽車竊盜,1060424,106,4,24,楊梅分局,草湳所,24.921216,121.1874315
汽車竊盜,1060424,106,4,24,楊梅分局,幼獅所,24.915317,121.1442144
汽車竊盜,1060424,106,4,24,楊梅分局,草湳所,24.9074019,121.1764266
汽車竊盜,1060423,106,4,23,楊梅分局,永安所,24.9826597,121.067907
汽車竊盜,1060423,106,4,23,楊梅分局,上湖所,24.9213389,121.1269882
汽車竊盜,1060423,106,4,23,龍潭分局,中興所,24.8638274,121.2235404
汽車竊盜,1060423,106,4,23,龍潭分局,龍潭所,24.8625171,121.219262
汽車竊盜,1060422,106,4,22,楊梅分局,草湳所,24.9127492,121.1739232
汽車竊盜,1060420,106,4,20,中壢分局,青埔所,25.0237679,121.2204371
汽車竊盜,1060420,106,4,20,楊梅分局,新屋所,24.976293,121.0838281
汽車竊盜,1060420,106,4,20,桃園分局,中路所,24.9554409,121.2283984
汽車竊盜,1060420,106,4,20,平鎮分局,北勢所,24.9401404,121.2198453
汽車竊盜,1060420,106,4,20,八德分局,八德所,24.9254825,121.2916526
汽車竊盜,1060420,106,4,20,八德分局,八德所,24.92546,121.2874246
汽車竊盜,1060420,106,4,20,大溪分局,圳頂所,24.9190081,121.2887719
汽車竊盜,1060419,106,4,19,中壢分局,龍興所,24.9317982,121.2581746
汽車竊盜,1060419,106,4,19,大溪分局,三元所,,
汽車竊盜,1060418,106,4,18,桃園分局,同安所,25.0242536,121.3068874
汽車竊盜,1060418,106,4,18,平鎮分局,宋屋所,24.9547338,121.2077356
汽車竊盜,1060418,106,4,18,中壢分局,普仁所,24.9530598,121.2312563
汽車竊盜,1060418,106,4,18,八德分局,八德所,24.926193,121.2951256
汽車竊盜,1060418,106,4,18,楊梅分局,草湳所,24.9094179,121.1801008
汽車竊盜,1060417,106,4,17,中壢分局,仁愛所,24.9385616,121.2569849
汽車竊盜,1060417,106,4,17,楊梅分局,幼獅所,24.9332254,121.157954
汽車竊盜,1060417,106,4,17,平鎮分局,建安所,24.9036272,121.2465447
汽車竊盜,1060416,106,4,16,八德分局,四維所,24.9717124,121.2967754
汽車竊盜,1060416,106,4,16,大溪分局,圳頂所,24.9150083,121.2889617
汽車竊盜,1060415,106,4,15,蘆竹分局,南竹所,25.0295089,121.275087
汽車竊盜,1060414,106,4,14,大溪分局,百吉所,24.8255285,121.3108394
汽車竊盜,1060412,106,4,12,龜山分局,坪頂所,25.0569527,121.360969
汽車竊盜,1060412,106,4,12,中壢分局,中福所,24.9707868,121.2349589
汽車竊盜,1060411,106,4,11,楊梅分局,永安所,24.9791261,121.072395
汽車竊盜,1060411,106,4,11,大溪分局,圳頂所,24.9141703,121.2838311
汽車竊盜,1060410,106,4,10,八德分局,大安所,24.9614635,121.3206553
汽車竊盜,1060410,106,4,10,平鎮分局,北勢所,24.9483922,121.2197378
汽車竊盜,1060410,106,4,10,平鎮分局,平鎮所,24.8915549,121.211619
汽車竊盜,1060409,106,4,9,桃園分局,埔子所,25.001906,121.2976903
汽車竊盜,1060409,106,4,9,中壢分局,仁愛所,24.9455559,121.2524417
汽車竊盜,1060409,106,4,9,中壢分局,龍興所,24.937604,121.251074
汽車竊盜,1060409,106,4,9,平鎮分局,北勢所,24.9323509,121.225577
汽車竊盜,1060409,106,4,9,楊梅分局,草湳所,24.921216,121.1874315
汽車竊盜,1060409,106,4,9,大溪分局,圳頂所,24.9015767,121.2823814
汽車竊盜,1060409,106,4,9,大溪分局,圳頂所,24.8999549,121.256327
汽車竊盜,1060409,106,4,9,龍潭分局,中興所,24.8753255,121.2307575
汽車竊盜,1060408,106,4,8,楊梅分局,草湳所,24.9131376,121.1798358
汽車竊盜,1060408,106,4,8,大溪分局,三元所,24.8792239,121.2590988
汽車竊盜,1060407,106,4,7,中壢分局,龍興所,24.934057,121.237018
汽車竊盜,1060407,106,4,7,楊梅分局,草湳所,24.9105284,121.1837009
汽車竊盜,1060406,106,4,6,中壢分局,興國所,24.9583941,121.2018379
汽車竊盜,1060406,106,4,6,中壢分局,仁愛所,24.9446929,121.2529405
汽車竊盜,1060405,106,4,5,楊梅分局,大坡所,24.950682,121.0096933
汽車竊盜,1060405,106,4,5,楊梅分局,草湳所,24.9377879,121.1671999
汽車竊盜,1060405,106,4,5,大溪分局,三元所,24.8829867,121.2673747
汽車竊盜,1060405,106,4,5,龍潭分局,龍潭所,24.8422671,121.2143551
汽車竊盜,1060404,106,4,4,大園分局,觀音所,25.0284119,121.067387
汽車竊盜,1060404,106,4,4,中壢分局,普仁所,24.9455461,121.2296977
汽車竊盜,1060404,106,4,4,平鎮分局,建安所,24.9146259,121.2540805
汽車竊盜,1060404,106,4,4,平鎮分局,平鎮所,24.9070216,121.2123499
汽車竊盜,1060404,106,4,4,大溪分局,圳頂所,24.9003435,121.2770788
汽車竊盜,1060404,106,4,4,大溪分局,圳頂所,24.8966187,121.2768273
汽車竊盜,1060403,106,4,3,中壢分局,興國所,24.9590974,121.2134107
汽車竊盜,1060403,106,4,3,桃園分局,龍安所,24.9553806,121.2300015
汽車竊盜,1060403,106,4,3,八德分局,高明所,24.9521032,121.2667309
汽車竊盜,1060403,106,4,3,楊梅分局,上湖所,24.9284656,121.1262556
汽車竊盜,1060402,106,4,2,楊梅分局,草湳所,24.9119224,121.1848188
汽車竊盜,1060402,106,4,2,大溪分局,圳頂所,24.8962408,121.2760791
汽車竊盜,1060402,106,4,2,楊梅分局,大坡所,,
汽車竊盜,1060401,106,4,1,中壢分局,興國所,24.9598343,121.2101933
汽車竊盜,1060401,106,4,1,中壢分局,普仁所,24.9559723,121.2330851
汽車竊盜,1060401,106,4,1,大溪分局,圳頂所,24.8972648,121.2738993
汽車竊盜,1060327,106,3,27,中壢分局,中壢所,24.954658,121.2322437
汽車竊盜,1060327,106,3,27,楊梅分局,上湖所,24.9139663,121.1248491
汽車竊盜,1060327,106,3,27,大溪分局,圳頂所,24.9077478,121.2785517
汽車竊盜,1060327,106,3,27,楊梅分局,楊梅所,24.8927899,121.1250442
汽車竊盜,1060326,106,3,26,平鎮分局,宋屋所,24.9481965,121.2066326
汽車竊盜,1060326,106,3,26,龍潭分局,聖亭所,24.8681255,121.2064849
汽車竊盜,1060325,106,3,25,中壢分局,自強所,24.9608649,121.264561
汽車竊盜,1060324,106,3,24,中壢分局,龍興所,24.941017,121.2500293
汽車竊盜,1060324,106,3,24,大溪分局,三元所,24.8831799,121.2670356
汽車竊盜,1060324,106,3,24,桃園分局,埔子所,,
汽車竊盜,1060323,106,3,23,桃園分局,青溪所,25.0117516,121.313552
汽車竊盜,1060323,106,3,23,中壢分局,自強所,24.9652529,121.262808
汽車竊盜,1060322,106,3,22,中壢分局,龍興所,24.9308347,121.2581956
汽車竊盜,1060322,106,3,22,平鎮分局,建安所,24.928071,121.226033
汽車竊盜,1060321,106,3,21,中壢分局,龍興所,24.9393139,121.2452869
汽車竊盜,1060321,106,3,21,龍潭分局,龍潭所,24.864514,121.218567
汽車竊盜,1060320,106,3,20,蘆竹分局,南崁所,25.0729484,121.2857647
汽車竊盜,1060320,106,3,20,大溪分局,三元所,24.8866892,121.2701116
汽車竊盜,1060320,106,3,20,中壢分局,普仁所,,
汽車竊盜,1060319,106,3,19,大園分局,新坡所,24.9938848,121.1666754
汽車竊盜,1060319,106,3,19,中壢分局,仁愛所,24.943762,121.259193
汽車竊盜,1060319,106,3,19,大溪分局,三元所,24.8836848,121.2720818
汽車竊盜,1060318,106,3,18,平鎮分局,平鎮所,24.906796,121.1889966
汽車竊盜,1060318,106,3,18,龍潭分局,中興所,24.8776048,121.2322471
汽車竊盜,1060317,106,3,17,龜山分局,龜山所,24.98808,121.3481355
汽車竊盜,1060317,106,3,17,龜山分局,龜山所,24.9872095,121.3476557
汽車竊盜,1060317,106,3,17,楊梅分局,幼獅所,24.9559465,121.1673818
汽車竊盜,1060317,106,3,17,大溪分局,三元所,24.884841,121.26729
汽車竊盜,1060316,106,3,16,蘆竹分局,大竹所,25.0184837,121.2575588
汽車竊盜,1060316,106,3,16,大園分局,新坡所,24.9947378,121.1651209
汽車竊盜,1060316,106,3,16,中壢分局,自強所,24.9647869,121.262777
汽車竊盜,1060316,106,3,16,中壢分局,龍興所,24.9327217,121.2332972
汽車竊盜,1060316,106,3,16,龍潭分局,石門所,24.8378835,121.2383519
汽車竊盜,1060316,106,3,16,八德分局,四維所,,
汽車竊盜,1060315,106,3,15,龜山分局,龜山所,24.9943622,121.357494
汽車竊盜,1060315,106,3,15,楊梅分局,幼獅所,24.9564309,121.16108
汽車竊盜,1060315,106,3,15,中壢分局,普仁所,24.9562634,121.2381042
汽車竊盜,1060314,106,3,14,平鎮分局,平鎮所,24.9119876,121.2064591
汽車竊盜,1060314,106,3,14,龍潭分局,中興所,24.8794818,121.2318391
汽車竊盜,1060313,106,3,13,大園分局,觀音所,25.0296621,121.0510651
汽車竊盜,1060313,106,3,13,大園分局,觀音所,25.01293,121.1020971
汽車竊盜,1060313,106,3,13,中壢分局,中壢所,24.9494677,121.2250445
汽車竊盜,1060313,106,3,13,龍潭分局,聖亭所,24.8827552,121.211869
汽車竊盜,1060312,106,3,12,桃園分局,大樹所,24.9884244,121.3194721
汽車竊盜,1060312,106,3,12,中壢分局,龍興所,24.9347272,121.252868
汽車竊盜,1060311,106,3,11,中壢分局,青埔所,25.0060422,121.2204485
汽車竊盜,1060311,106,3,11,龍潭分局,聖亭所,24.883909,121.211836
汽車竊盜,1060310,106,3,10,蘆竹分局,南崁所,25.064929,121.2766364
汽車竊盜,1060310,106,3,10,中壢分局,龍興所,24.9347813,121.2494288
汽車竊盜,1060310,106,3,10,中壢分局,龍興所,24.9339508,121.237707
汽車竊盜,1060310,106,3,10,楊梅分局,幼獅所,24.9229296,121.1473333
汽車竊盜,1060309,106,3,9,龜山分局,大林所,24.9863662,121.3344796
汽車竊盜,1060309,106,3,9,八德分局,八德所,24.9249914,121.2878889
汽車竊盜,1060309,106,3,9,楊梅分局,草湳所,24.9088919,121.1789791
汽車竊盜,1060309,106,3,9,楊梅分局,楊梅所,24.9027301,121.1255189
汽車竊盜,1060308,106,3,8,楊梅分局,幼獅所,24.9574961,121.17393
汽車竊盜,1060307,106,3,7,平鎮分局,北勢所,,
汽車竊盜,1060306,106,3,6,中壢分局,興國所,24.9637363,121.2058459
汽車竊盜,1060305,106,3,5,蘆竹分局,南崁所,25.057697,121.294686
汽車竊盜,1060305,106,3,5,龜山分局,龜山所,24.9898209,121.343318
汽車竊盜,1060305,106,3,5,中壢分局,中福所,24.9687171,121.2239161
汽車竊盜,1060305,106,3,5,中壢分局,普仁所,24.9630069,121.236142
汽車竊盜,1060305,106,3,5,楊梅分局,草湳所,24.9071433,121.170645
汽車竊盜,1060305,106,3,5,大溪分局,圳頂所,24.9025937,121.2733802
汽車竊盜,1060305,106,3,5,大溪分局,南雅所,24.8819068,121.2859965
汽車竊盜,1060305,106,3,5,大園分局,新坡所,,
汽車竊盜,1060304,106,3,4,中壢分局,文化所,24.9791833,121.2499564
汽車竊盜,1060304,106,3,4,八德分局,廣興所,24.9741694,121.2232581
汽車竊盜,1060303,106,3,3,楊梅分局,草湳所,24.9152567,121.1865467
汽車竊盜,1060303,106,3,3,楊梅分局,草湳所,24.9108501,121.1606501
汽車竊盜,1060303,106,3,3,大溪分局,南雅所,24.8842124,121.2922083
汽車竊盜,1060302,106,3,2,平鎮分局,建安所,24.9225275,121.2264997
汽車竊盜,1060302,106,3,2,中壢分局,中福所,,
汽車竊盜,1060301,106,3,1,中壢分局,仁愛所,24.951159,121.2667838
汽車竊盜,1060228,106,2,28,八德分局,四維所,24.9841331,121.3100923
汽車竊盜,1060228,106,2,28,中壢分局,中壢所,24.9483088,121.2271929
汽車竊盜,1060228,106,2,28,平鎮分局,平鎮所,24.9073105,121.214242
汽車竊盜,1060227,106,2,27,楊梅分局,埔頂所,24.971056,121.1317173
汽車竊盜,1060227,106,2,27,楊梅分局,幼獅所,24.9568202,121.1603079
汽車竊盜,1060226,106,2,26,桃園分局,中路所,24.9949573,121.2947154
汽車竊盜,1060226,106,2,26,楊梅分局,楊梅所,24.9004829,121.142072
汽車竊盜,1060226,106,2,26,大溪分局,三元所,24.8801186,121.2647674
汽車竊盜,1060224,106,2,24,桃園分局,中路所,24.9798711,121.2895275
汽車竊盜,1060224,106,2,24,中壢分局,仁愛所,24.9569642,121.2555759
汽車竊盜,1060224,106,2,24,楊梅分局,上湖所,24.9210758,121.068967
汽車竊盜,1060223,106,2,23,楊梅分局,草湳所,24.9089785,121.183076
汽車竊盜,1060223,106,2,23,龍潭分局,龍潭所,24.8646499,121.2118035
汽車竊盜,1060222,106,2,22,楊梅分局,草湳所,24.9087795,121.1786194
汽車竊盜,1060222,106,2,22,龍潭分局,龍潭所,24.8692482,121.2142487
汽車竊盜,1060221,106,2,21,中壢分局,仁愛所,24.956616,121.2503879
汽車竊盜,1060221,106,2,21,楊梅分局,上湖所,24.9111265,121.084442
汽車竊盜,1060221,106,2,21,八德分局,四維所,,
汽車竊盜,1060220,106,2,20,大園分局,大園所,25.0632841,121.1789142
汽車竊盜,1060220,106,2,20,楊梅分局,草湳所,24.9070085,121.1806279
汽車竊盜,1060220,106,2,20,平鎮分局,平鎮所,24.8971593,121.2080266
汽車竊盜,1060220,106,2,20,龍潭分局,中興所,24.8724056,121.2337477
汽車竊盜,1060219,106,2,19,中壢分局,中福所,24.9736412,121.234458
汽車竊盜,1060219,106,2,19,中壢分局,興國所,24.9665522,121.2183725
汽車竊盜,1060219,106,2,19,楊梅分局,富岡所,24.9350873,121.0942962
汽車竊盜,1060219,106,2,19,平鎮分局,建安所,24.9285489,121.227632
汽車竊盜,1060219,106,2,19,大溪分局,三層所,24.8104388,121.2574011
汽車竊盜,1060217,106,2,17,龜山分局,龜山所,24.9835632,121.3465898
汽車竊盜,1060217,106,2,17,中壢分局,普仁所,24.9510681,121.2331171
汽車竊盜,1060216,106,2,16,平鎮分局,北勢所,24.946692,121.2223601
汽車竊盜,1060215,106,2,15,中壢分局,普仁所,24.9465105,121.2300738
汽車竊盜,1060215,106,2,15,龍潭分局,中興所,24.8753255,121.2307575
汽車竊盜,1060214,106,2,14,大溪分局,圳頂所,24.9060764,121.2847419
汽車竊盜,1060214,106,2,14,楊梅分局,楊梅所,24.894327,121.1365181
汽車竊盜,1060213,106,2,13,大園分局,草漯所,25.0517546,121.1209802
汽車竊盜,1060213,106,2,13,大溪分局,圳頂所,24.8999549,121.256327
汽車竊盜,1060212,106,2,12,蘆竹分局,南崁所,25.0572009,121.298572
汽車竊盜,1060212,106,2,12,平鎮分局,龍岡所,24.9239964,121.2297534
汽車竊盜,1060211,106,2,11,楊梅分局,草湳所,24.9089759,121.1686081
汽車竊盜,1060211,106,2,11,龍潭分局,龍潭所,24.848371,121.2183541
汽車竊盜,1060209,106,2,9,楊梅分局,幼獅所,24.9214267,121.1713379
汽車竊盜,1060209,106,2,9,楊梅分局,草湳所,24.9085986,121.1784202
汽車竊盜,1060208,106,2,8,八德分局,大安所,24.9450194,121.3155463
汽車竊盜,1060208,106,2,8,龍潭分局,中興所,24.8581067,121.2255225
汽車竊盜,1060208,106,2,8,楊梅分局,草湳所,,
汽車竊盜,1060206,106,2,6,桃園分局,大樹所,24.9857781,121.3156606
汽車竊盜,1060206,106,2,6,八德分局,高明所,24.9573466,121.2686742
汽車竊盜,1060205,106,2,5,龍潭分局,龍潭所,24.8552338,121.2210615
汽車竊盜,1060204,106,2,4,八德分局,高明所,24.941122,121.2642451
汽車竊盜,1060204,106,2,4,中壢分局,龍興所,24.928013,121.249371
汽車竊盜,1060203,106,2,3,龜山分局,龜山所,25.0010439,121.365884
汽車竊盜,1060202,106,2,2,楊梅分局,草湳所,24.9101257,121.1829992
汽車竊盜,1060201,106,2,1,蘆竹分局,南崁所,25.0353134,121.3002406
汽車竊盜,1060201,106,2,1,平鎮分局,平鎮所,24.93045,121.205234
汽車竊盜,1060201,106,2,1,楊梅分局,楊梅所,24.9159001,121.1459593
汽車竊盜,1060201,106,2,1,楊梅分局,草湳所,24.9014343,121.1775143
汽車竊盜,1060201,106,2,1,平鎮分局,龍岡所,,
汽車竊盜,1060131,106,1,31,龍潭分局,高平所,24.8385037,121.1951904
汽車竊盜,1060130,106,1,30,中壢分局,普仁所,24.9630069,121.236142
汽車竊盜,1060129,106,1,29,大溪分局,圳頂所,24.9038489,121.2663106
汽車竊盜,1060128,106,1,28,中壢分局,龍興所,24.9363979,121.2532707
汽車竊盜,1060127,106,1,27,中壢分局,龍興所,24.9397963,121.2253887
汽車竊盜,1060125,106,1,25,中壢分局,仁愛所,24.9372585,121.2581628
汽車竊盜,1060125,106,1,25,大溪分局,南雅所,24.8788938,121.2928393
汽車竊盜,1060124,106,1,24,楊梅分局,埔頂所,24.954489,121.109994
汽車竊盜,1060124,106,1,24,中壢分局,龍興所,24.9439779,121.229282
汽車竊盜,1060124,106,1,24,大溪分局,三層所,,
汽車竊盜,1060122,106,1,22,龜山分局,坪頂所,25.0604425,121.3633711
汽車竊盜,1060122,106,1,22,大溪分局,三元所,24.8864179,121.256472
汽車竊盜,1060121,106,1,21,龜山分局,龜山所,24.9965754,121.3330783
汽車竊盜,1060121,106,1,21,中壢分局,文化所,24.975224,121.246253
汽車竊盜,1060121,106,1,21,龍潭分局,龍潭所,24.8603989,121.2132695
汽車竊盜,1060120,106,1,20,中壢分局,內壢所,24.9754345,121.2600832
汽車竊盜,1060120,106,1,20,楊梅分局,楊梅所,24.9433051,121.1426736
汽車竊盜,1060118,106,1,18,楊梅分局,草湳所,24.9092204,121.1781145
汽車竊盜,1060117,106,1,17,龍潭分局,石門所,,
汽車竊盜,1060115,106,1,15,中壢分局,大崙所,24.9597744,121.1727435
汽車竊盜,1060115,106,1,15,龍潭分局,中興所,24.8871404,121.2304589
汽車竊盜,1060114,106,1,14,中壢分局,龍興所,24.9294176,121.2453076
汽車竊盜,1060113,106,1,13,大園分局,草漯所,25.0490151,121.1185772
汽車竊盜,1060112,106,1,12,中壢分局,龍興所,24.9329967,121.2370601
汽車竊盜,1060112,106,1,12,楊梅分局,楊梅所,24.9069963,121.1392653
汽車竊盜,1060108,106,1,8,龍潭分局,聖亭所,24.8754498,121.1948987
汽車竊盜,1060106,106,1,6,蘆竹分局,南崁所,24.9924809,121.302291
汽車竊盜,1060106,106,1,6,八德分局,大安所,24.9663931,121.3040867
汽車竊盜,1060106,106,1,6,中壢分局,龍興所,24.9448819,121.2223789
汽車竊盜,1060105,106,1,5,中壢分局,大崙所,24.961766,121.1647536
汽車竊盜,1060104,106,1,4,八德分局,八德所,24.9331519,121.3000731
汽車竊盜,1060103,106,1,3,八德分局,四維所,,
汽車竊盜,1060102,106,1,2,龍潭分局,高平所,24.8388458,121.1847639
汽車竊盜,1060101,106,1,1,中壢分局,興國所,24.9645339,121.2115374
汽車竊盜,1060101,106,1,1,中壢分局,龍興所,24.928598,121.2415048
汽車竊盜,1060101,106,1,1,大溪分局,內柵所,,
汽車竊盜,1051231,105,12,31,中壢分局,普仁所,24.9533249,121.2388477
汽車竊盜,1051230,105,12,30,中壢分局,自強所,24.9618571,121.2590682
汽車竊盜,1051227,105,12,27,中壢分局,大崙所,24.9635,121.1538853
汽車竊盜,1051227,105,12,27,中壢分局,普仁所,24.9551671,121.2432992
汽車竊盜,1051227,105,12,27,中壢分局,普仁所,24.9529948,121.2288865
汽車竊盜,1051227,105,12,27,中壢分局,龍興所,24.9444966,121.2295975
汽車竊盜,1051226,105,12,26,龍潭分局,石門所,24.8328563,121.2328416
汽車竊盜,1051225,105,12,25,大溪分局,百吉所,24.8844,121.2890128
汽車竊盜,1051224,105,12,24,龜山分局,大華所,25.0540172,121.3631772
汽車竊盜,1051224,105,12,24,中壢分局,普仁所,24.9546898,121.2299797
汽車竊盜,1051222,105,12,22,中壢分局,文化所,24.9746058,121.2514089
汽車竊盜,1051222,105,12,22,龍潭分局,龍潭所,24.8445016,121.2175314
汽車竊盜,1051219,105,12,19,楊梅分局,草湳所,,
汽車竊盜,1051219,105,12,19,蘆竹分局,大竹所,25.025085,121.2417539
汽車竊盜,1051215,105,12,15,楊梅分局,草湳所,,
汽車竊盜,1051215,105,12,15,平鎮分局,平鎮所,24.9215873,121.201444
汽車竊盜,1051214,105,12,14,楊梅分局,楊梅所,24.9187658,121.1372109
汽車竊盜,1051213,105,12,13,楊梅分局,新屋所,24.9729817,121.1072056
汽車竊盜,1051212,105,12,12,中壢分局,龍興所,24.9366332,121.2464028
汽車竊盜,1051211,105,12,11,中壢分局,文化所,25.0011323,121.2298006
汽車竊盜,1051210,105,12,10,龜山分局,龜山所,25.0218998,121.3510047
汽車竊盜,1051210,105,12,10,平鎮分局,宋屋所,24.9541537,121.187982
汽車竊盜,1051209,105,12,9,龜山分局,大林所,25.00408,121.369462
汽車竊盜,1051207,105,12,7,大園分局,埔心所,25.0210962,121.2376146
汽車竊盜,1051207,105,12,7,桃園分局,大樹所,24.9899313,121.3184541
汽車竊盜,1051207,105,12,7,中壢分局,中福所,24.9707056,121.2356273
汽車竊盜,1051206,105,12,6,龜山分局,龜山所,25.0017058,121.3603812
汽車竊盜,1051206,105,12,6,八德分局,八德所,24.9316571,121.302054
汽車竊盜,1051205,105,12,5,桃園分局,大樹所,24.984747,121.310131
汽車竊盜,1051204,105,12,4,龜山分局,龜山所,24.9967059,121.3317102
汽車竊盜,1051203,105,12,3,桃園分局,大樹所,24.9732206,121.3238177
汽車竊盜,1051203,105,12,3,龍潭分局,龍潭所,24.8721552,121.2144732
汽車竊盜,1051202,105,12,2,龜山分局,大林所,24.9841047,121.3286438
汽車竊盜,1051202,105,12,2,平鎮分局,建安所,24.9176812,121.2357658
